server_id,time_s,reason
3,345.67946,max_conn
1,345.68021,max_conn
12,345.68056,max_conn
4,345.68216,max_conn
1,345.68431,max_conn
6,345.68839,max_conn
13,345.68988,max_conn
1,345.69077,max_conn
13,345.69300,max_conn
13,345.69340,max_conn
6,345.69504,max_conn
14,345.69543,max_conn
18,345.69655,max_conn
18,345.69699,max_conn
1,345.70006,max_conn
1,345.70027,max_conn
1,345.70027,max_conn
14,345.70665,max_conn
6,345.71242,max_conn
20,345.72218,max_conn
20,345.72348,max_conn
18,345.72876,max_conn
8,345.72916,max_conn
9,345.73168,max_conn
18,345.73212,max_conn
9,345.73377,max_conn
19,345.73385,max_conn
19,345.73655,max_conn
8,345.74047,max_conn
18,345.74668,max_conn
3,345.74816,max_conn
2,345.74867,max_conn
18,345.74934,max_conn
7,345.75045,max_conn
10,345.75593,max_conn
2,345.75945,max_conn
16,345.76157,max_conn
16,345.76219,max_conn
3,345.76237,max_conn
19,345.76576,max_conn
11,345.76628,max_conn
9,345.76635,max_conn
16,345.76773,max_conn
16,345.76802,max_conn
9,345.76896,max_conn
19,345.77005,max_conn
9,345.77070,max_conn
16,345.77076,max_conn
7,345.77699,max_conn
3,345.77705,max_conn
7,345.77808,max_conn
10,345.77909,max_conn
11,345.78520,max_conn
19,345.78823,max_conn
19,345.79115,max_conn
19,345.79126,max_conn
7,345.79193,max_conn
10,345.79200,max_conn
15,345.79416,max_conn
19,345.79433,max_conn
10,345.79482,max_conn
11,345.79524,max_conn
5,345.79534,max_conn
15,345.79914,max_conn
15,345.80356,max_conn
13,345.80432,max_conn
15,345.80784,max_conn
10,345.80908,max_conn
5,345.81167,max_conn
17,345.81373,max_conn
15,345.81385,max_conn
17,345.81843,max_conn
13,345.82680,max_conn
13,345.83159,max_conn
15,345.84643,max_conn
12,345.85356,max_conn
12,345.85546,max_conn
12,345.85773,max_conn
4,345.85878,max_conn
5,345.85927,max_conn
12,345.85966,max_conn
5,345.86094,max_conn
4,345.86569,max_conn
14,345.86655,max_conn
4,345.86656,max_conn
4,345.86668,max_conn
7,345.86784,max_conn
14,345.86793,max_conn
14,345.86812,max_conn
7,345.86955,max_conn
7,345.87233,max_conn
12,345.87537,max_conn
14,345.87740,max_conn
4,345.87742,max_conn
2,345.87907,max_conn
17,345.88629,max_conn
8,345.89098,max_conn
17,345.89105,max_conn
17,345.89326,max_conn
17,345.89489,max_conn
6,345.89643,max_conn
1,345.89670,max_conn
1,345.89818,max_conn
1,345.89819,max_conn
2,345.90214,max_conn
2,345.90293,max_conn
2,345.90421,max_conn
1,345.90459,max_conn
12,345.90639,max_conn
14,345.90874,max_conn
1,345.91127,max_conn
12,345.91177,max_conn
18,345.91406,max_conn
2,345.91623,max_conn
14,345.92822,max_conn
2,345.92902,max_conn
1,345.92942,max_conn
18,345.92973,max_conn
11,345.93681,max_conn
18,345.94165,max_conn
11,345.94362,max_conn
11,345.94376,max_conn
8,345.94724,max_conn
20,345.95032,max_conn
19,345.95457,max_conn
20,345.95520,max_conn
8,345.95844,max_conn
8,345.95859,max_conn
12,345.95926,max_conn
19,345.95950,max_conn
19,345.95973,max_conn
8,345.96143,max_conn
18,345.96227,max_conn
19,345.96249,max_conn
8,345.96307,max_conn
14,345.96378,max_conn
12,345.96416,max_conn
8,345.96440,max_conn
19,345.96492,max_conn
20,345.96516,max_conn
12,345.96684,max_conn
20,345.96707,max_conn
7,345.96779,max_conn
19,345.96926,max_conn
7,345.97238,max_conn
7,345.97539,max_conn
4,345.97893,max_conn
12,345.97914,max_conn
4,345.98016,max_conn
4,345.98034,max_conn
3,345.98082,max_conn
3,345.98518,max_conn
12,345.98520,max_conn
1,345.98522,max_conn
12,345.98524,max_conn
3,345.98659,max_conn
18,345.98742,max_conn
11,345.98899,max_conn
3,345.98912,max_conn
3,345.99067,max_conn
15,345.99101,max_conn
12,345.99217,max_conn
3,345.99304,max_conn
20,345.99378,max_conn
20,345.99569,max_conn
1,345.99819,max_conn
9,345.99929,max_conn
18,346.00016,max_conn
7,346.00101,max_conn
14,346.00661,max_conn
14,346.00700,max_conn
7,346.00707,max_conn
10,346.01012,max_conn
10,346.01532,max_conn
10,346.01722,max_conn
10,346.01978,max_conn
19,346.02046,max_conn
19,346.02149,max_conn
6,346.02198,max_conn
20,346.02249,max_conn
11,346.02338,max_conn
20,346.02350,max_conn
5,346.02542,max_conn
10,346.02719,max_conn
5,346.02742,max_conn
15,346.02994,max_conn
9,346.03168,max_conn
9,346.03748,max_conn
9,346.03789,max_conn
10,346.03896,max_conn
10,346.04372,max_conn
9,346.04558,max_conn
19,346.04664,max_conn
9,346.04931,max_conn
19,346.05580,max_conn
7,346.05614,max_conn
13,346.06306,max_conn
13,346.06526,max_conn
7,346.06536,max_conn
13,346.06618,max_conn
7,346.06702,max_conn
11,346.07563,max_conn
15,346.07673,max_conn
17,346.07690,max_conn
11,346.07890,max_conn
17,346.07955,max_conn
5,346.08032,max_conn
15,346.08058,max_conn
17,346.08409,max_conn
16,346.08518,max_conn
9,346.08855,max_conn
16,346.08932,max_conn
17,346.09410,max_conn
7,346.09436,max_conn
1,346.09466,max_conn
1,346.09572,max_conn
5,346.09691,max_conn
17,346.09799,max_conn
17,346.10104,max_conn
15,346.10352,max_conn
9,346.10598,max_conn
6,346.10973,max_conn
6,346.11178,max_conn
5,346.11585,max_conn
1,346.12105,max_conn
5,346.12113,max_conn
15,346.12486,max_conn
15,346.12545,max_conn
9,346.12568,max_conn
5,346.12587,max_conn
13,346.12830,max_conn
9,346.12843,max_conn
6,346.13117,max_conn
14,346.13227,max_conn
13,346.13549,max_conn
13,346.13600,max_conn
2,346.13729,max_conn
4,346.14333,max_conn
4,346.14622,max_conn
18,346.14680,max_conn
15,346.14800,max_conn
4,346.14817,max_conn
15,346.14969,max_conn
2,346.15254,max_conn
2,346.15393,max_conn
5,346.15570,max_conn
18,346.15865,max_conn
15,346.16049,max_conn
2,346.16314,max_conn
2,346.16426,max_conn
11,346.16921,max_conn
3,346.16960,max_conn
8,346.17583,max_conn
18,346.17601,max_conn
3,346.18011,max_conn
8,346.18030,max_conn
1,346.18099,max_conn
18,346.18134,max_conn
1,346.18234,max_conn
3,346.19082,max_conn
8,346.19454,max_conn
8,346.20062,max_conn
4,346.20135,max_conn
1,346.20232,max_conn
4,346.20530,max_conn
9,346.20629,max_conn
11,346.20691,max_conn
11,346.20793,max_conn
11,346.20880,max_conn
18,346.20881,max_conn
14,346.20989,max_conn
3,346.20996,max_conn
4,346.21083,max_conn
3,346.21308,max_conn
20,346.21432,max_conn
18,346.21890,max_conn
9,346.22032,max_conn
11,346.22147,max_conn
3,346.22523,max_conn
18,346.23094,max_conn
11,346.23104,max_conn
14,346.23406,max_conn
18,346.23411,max_conn
18,346.23412,max_conn
3,346.23412,max_conn
11,346.23520,max_conn
3,346.23832,max_conn
3,346.23881,max_conn
8,346.24437,max_conn
9,346.24511,max_conn
8,346.24570,max_conn
12,346.24948,max_conn
12,346.25410,max_conn
20,346.25515,max_conn
17,346.25517,max_conn
20,346.25967,max_conn
20,346.26164,max_conn
17,346.26638,max_conn
7,346.26670,max_conn
7,346.26732,max_conn
7,346.26854,max_conn
15,346.27001,max_conn
17,346.27091,max_conn
16,346.27469,max_conn
10,346.28196,max_conn
10,346.28312,max_conn
1,346.28430,max_conn
13,346.28589,max_conn
7,346.28908,max_conn
13,346.29168,max_conn
7,346.29180,max_conn
17,346.29217,max_conn
5,346.29326,max_conn
13,346.29344,max_conn
16,346.29366,max_conn
16,346.29450,max_conn
10,346.29485,max_conn
1,346.29526,max_conn
17,346.29597,max_conn
10,346.29869,max_conn
17,346.29919,max_conn
5,346.30061,max_conn
10,346.30115,max_conn
19,346.30212,max_conn
19,346.30348,max_conn
10,346.30354,max_conn
19,346.30434,max_conn
1,346.30489,max_conn
19,346.30570,max_conn
19,346.30827,max_conn
17,346.30847,max_conn
20,346.31047,max_conn
16,346.31308,max_conn
16,346.31342,max_conn
14,346.32385,max_conn
5,346.32424,max_conn
14,346.32620,max_conn
16,346.33005,max_conn
12,346.33416,max_conn
1,346.34056,max_conn
15,346.34303,max_conn
1,346.34355,max_conn
1,346.34462,max_conn
1,346.34558,max_conn
15,346.34559,max_conn
20,346.34790,max_conn
15,346.34832,max_conn
1,346.35151,max_conn
12,346.35346,max_conn
15,346.35358,max_conn
5,346.36012,max_conn
12,346.36015,max_conn
13,346.36082,max_conn
10,346.36151,max_conn
6,346.36275,max_conn
12,346.36302,max_conn
10,346.36310,max_conn
9,346.36339,max_conn
1,346.36382,max_conn
12,346.36546,max_conn
9,346.36576,max_conn
9,346.36741,max_conn
9,346.36754,max_conn
9,346.36875,max_conn
9,346.36897,max_conn
20,346.36906,max_conn
20,346.37081,max_conn
6,346.37221,max_conn
6,346.37526,max_conn
20,346.37545,max_conn
2,346.37579,max_conn
6,346.37715,max_conn
15,346.37894,max_conn
12,346.38192,max_conn
2,346.38274,max_conn
2,346.38886,max_conn
13,346.38889,max_conn
15,346.39892,max_conn
2,346.40178,max_conn
15,346.40184,max_conn
19,346.41115,max_conn
11,346.41271,max_conn
14,346.41554,max_conn
3,346.41840,max_conn
11,346.41878,max_conn
3,346.41945,max_conn
4,346.42150,max_conn
11,346.42381,max_conn
4,346.42417,max_conn
18,346.42920,max_conn
14,346.42992,max_conn
3,346.42995,max_conn
3,346.43075,max_conn
4,346.43107,max_conn
3,346.43122,max_conn
1,346.43296,max_conn
18,346.43340,max_conn
4,346.43801,max_conn
18,346.44008,max_conn
11,346.44083,max_conn
4,346.44283,max_conn
4,346.44393,max_conn
18,346.44608,max_conn
18,346.44699,max_conn
4,346.45193,max_conn
4,346.45430,max_conn
11,346.45451,max_conn
3,346.45569,max_conn
4,346.45792,max_conn
11,346.45904,max_conn
17,346.46024,max_conn
17,346.46060,max_conn
3,346.46147,max_conn
4,346.46231,max_conn
3,346.46286,max_conn
3,346.46320,max_conn
17,346.46351,max_conn
8,346.46720,max_conn
17,346.46840,max_conn
8,346.46971,max_conn
13,346.47321,max_conn
13,346.47402,max_conn
17,346.47452,max_conn
3,346.47580,max_conn
8,346.48081,max_conn
14,346.48831,max_conn
5,346.49458,max_conn
3,346.49488,max_conn
14,346.49617,max_conn
14,346.49867,max_conn
15,346.50908,max_conn
5,346.51045,max_conn
5,346.51053,max_conn
15,346.51241,max_conn
16,346.51449,max_conn
5,346.51732,max_conn
8,346.51735,max_conn
16,346.51854,max_conn
20,346.52094,max_conn
5,346.52620,max_conn
20,346.52673,max_conn
5,346.52806,max_conn
12,346.53125,max_conn
16,346.53293,max_conn
5,346.53477,max_conn
7,346.53500,max_conn
7,346.53661,max_conn
6,346.53998,max_conn
5,346.54029,max_conn
17,346.54099,max_conn
7,346.54276,max_conn
12,346.54418,max_conn
18,346.54689,max_conn
7,346.54705,max_conn
17,346.54796,max_conn
7,346.54807,max_conn
19,346.55063,max_conn
19,346.55193,max_conn
18,346.55231,max_conn
7,346.55288,max_conn
9,346.55727,max_conn
15,346.56259,max_conn
6,346.56478,max_conn
19,346.56945,max_conn
15,346.56954,max_conn
15,346.56988,max_conn
19,346.57166,max_conn
15,346.57166,max_conn
15,346.57196,max_conn
19,346.57199,max_conn
7,346.57356,max_conn
11,346.57469,max_conn
6,346.57506,max_conn
11,346.57531,max_conn
12,346.57824,max_conn
10,346.57916,max_conn
1,346.58070,max_conn
10,346.58090,max_conn
12,346.58198,max_conn
10,346.58544,max_conn
10,346.58723,max_conn
9,346.58897,max_conn
15,346.59019,max_conn
20,346.59531,max_conn
9,346.59927,max_conn
15,346.59981,max_conn
8,346.60271,max_conn
20,346.60506,max_conn
9,346.60741,max_conn
20,346.60865,max_conn
20,346.61656,max_conn
14,346.62081,max_conn
20,346.63006,max_conn
11,346.63079,max_conn
16,346.63774,max_conn
13,346.64501,max_conn
8,346.64670,max_conn
8,346.64742,max_conn
8,346.65156,max_conn
13,346.65259,max_conn
8,346.65348,max_conn
8,346.65600,max_conn
18,346.65692,max_conn
4,346.65889,max_conn
18,346.65953,max_conn
11,346.66123,max_conn
4,346.66174,max_conn
18,346.66196,max_conn
4,346.66269,max_conn
4,346.66812,max_conn
18,346.67093,max_conn
4,346.67184,max_conn
18,346.67447,max_conn
14,346.67468,max_conn
4,346.67539,max_conn
11,346.67609,max_conn
4,346.67816,max_conn
14,346.68059,max_conn
4,346.68451,max_conn
6,346.69176,max_conn
7,346.69276,max_conn
18,346.69333,max_conn
7,346.69396,max_conn
11,346.69625,max_conn
3,346.69855,max_conn
6,346.70177,max_conn
7,346.70329,max_conn
11,346.70688,max_conn
6,346.70747,max_conn
7,346.71442,max_conn
3,346.71499,max_conn
12,346.71524,max_conn
3,346.71634,max_conn
6,346.72008,max_conn
2,346.72086,max_conn
2,346.72106,max_conn
2,346.72121,max_conn
11,346.72234,max_conn
3,346.72272,max_conn
2,346.72374,max_conn
12,346.72484,max_conn
3,346.72611,max_conn
12,346.72660,max_conn
12,346.72823,max_conn
5,346.74164,max_conn
10,346.75148,max_conn
5,346.75228,max_conn
5,346.75339,max_conn
18,346.75391,max_conn
1,346.75574,max_conn
1,346.75609,max_conn
5,346.75644,max_conn
5,346.76348,max_conn
5,346.76801,max_conn
1,346.77567,max_conn
18,346.77589,max_conn
9,346.77612,max_conn
13,346.78424,max_conn
1,346.78673,max_conn
9,346.79073,max_conn
10,346.79337,max_conn
18,346.79677,max_conn
18,346.79788,max_conn
16,346.79856,max_conn
13,346.79943,max_conn
16,346.79945,max_conn
13,346.80018,max_conn
16,346.80040,max_conn
16,346.80068,max_conn
16,346.80158,max_conn
9,346.80417,max_conn
9,346.80570,max_conn
9,346.81554,max_conn
10,346.81625,max_conn
10,346.81739,max_conn
9,346.82285,max_conn
14,346.82357,max_conn
14,346.82973,max_conn
15,346.83165,max_conn
20,346.83311,max_conn
15,346.83460,max_conn
14,346.83518,max_conn
15,346.83998,max_conn
14,346.84046,max_conn
13,346.84103,max_conn
10,346.84153,max_conn
14,346.84194,max_conn
13,346.84278,max_conn
1,346.84565,max_conn
13,346.84571,max_conn
20,346.85342,max_conn
13,346.86147,max_conn
13,346.87779,max_conn
11,346.88498,max_conn
12,346.88542,max_conn
4,346.88620,max_conn
19,346.89153,max_conn
7,346.89188,max_conn
7,346.89264,max_conn
12,346.89291,max_conn
19,346.89297,max_conn
19,346.89323,max_conn
4,346.89396,max_conn
7,346.89436,max_conn
19,346.89553,max_conn
11,346.90030,max_conn
4,346.90061,max_conn
6,346.90125,max_conn
14,346.90258,max_conn
19,346.90520,max_conn
6,346.90639,max_conn
6,346.90685,max_conn
19,346.90864,max_conn
12,346.91198,max_conn
11,346.91198,max_conn
6,346.91212,max_conn
12,346.91420,max_conn
11,346.91889,max_conn
2,346.92259,max_conn
14,346.92393,max_conn
8,346.92441,max_conn
8,346.92445,max_conn
4,346.92478,max_conn
14,346.92537,max_conn
4,346.92561,max_conn
8,346.92640,max_conn
2,346.92770,max_conn
11,346.93205,max_conn
3,346.94519,max_conn
3,346.94655,max_conn
3,346.94982,max_conn
10,346.95044,max_conn
6,346.95127,max_conn
3,346.95305,max_conn
8,346.95325,max_conn
3,346.95395,max_conn
11,346.95539,max_conn
11,346.95608,max_conn
2,346.95716,max_conn
17,346.95787,max_conn
8,346.95943,max_conn
17,346.96128,max_conn
11,346.96682,max_conn
11,346.96689,max_conn
11,346.96719,max_conn
3,346.96960,max_conn
3,346.97492,max_conn
3,346.98188,max_conn
18,346.98252,max_conn
1,346.98367,max_conn
1,346.98551,max_conn
6,346.98812,max_conn
13,346.98990,max_conn
1,346.99106,max_conn
1,346.99344,max_conn
10,346.99496,max_conn
1,347.00001,max_conn
20,347.00333,max_conn
20,347.00399,max_conn
18,347.00512,max_conn
15,347.00533,max_conn
20,347.00750,max_conn
1,347.01069,max_conn
7,347.01243,max_conn
10,347.01278,max_conn
18,347.02551,max_conn
13,347.02587,max_conn
18,347.03138,max_conn
1,347.03428,max_conn
18,347.03445,max_conn
18,347.03504,max_conn
5,347.03725,max_conn
9,347.03837,max_conn
5,347.03941,max_conn
6,347.04053,max_conn
5,347.04147,max_conn
5,347.04266,max_conn
20,347.04470,max_conn
14,347.04928,max_conn
5,347.05166,max_conn
10,347.05204,max_conn
9,347.05227,max_conn
16,347.05378,max_conn
9,347.05846,max_conn
16,347.07069,max_conn
13,347.07328,max_conn
20,347.07569,max_conn
9,347.08094,max_conn
9,347.08147,max_conn
20,347.08317,max_conn
13,347.08364,max_conn
13,347.08685,max_conn
13,347.08735,max_conn
14,347.09124,max_conn
19,347.09628,max_conn
19,347.09961,max_conn
20,347.10243,max_conn
20,347.10456,max_conn
19,347.10565,max_conn
14,347.10828,max_conn
14,347.10970,max_conn
18,347.11126,max_conn
18,347.11213,max_conn
18,347.11370,max_conn
11,347.11590,max_conn
6,347.11595,max_conn
11,347.12300,max_conn
6,347.12307,max_conn
19,347.12568,max_conn
6,347.12865,max_conn
11,347.13263,max_conn
6,347.13263,max_conn
19,347.13392,max_conn
11,347.13501,max_conn
6,347.13559,max_conn
15,347.13970,max_conn
6,347.14371,max_conn
19,347.14400,max_conn
20,347.14425,max_conn
1,347.15850,max_conn
12,347.16077,max_conn
1,347.16437,max_conn
17,347.17149,max_conn
16,347.17440,max_conn
19,347.17534,max_conn
16,347.17568,max_conn
19,347.17790,max_conn
12,347.17833,max_conn
3,347.18053,max_conn
17,347.18429,max_conn
4,347.18456,max_conn
3,347.18612,max_conn
4,347.18710,max_conn
17,347.18803,max_conn
4,347.18810,max_conn
17,347.18855,max_conn
17,347.19122,max_conn
1,347.19491,max_conn
2,347.19548,max_conn
1,347.19769,max_conn
10,347.19921,max_conn
3,347.20437,max_conn
3,347.20513,max_conn
3,347.20578,max_conn
16,347.20793,max_conn
11,347.20948,max_conn
2,347.21086,max_conn
11,347.21212,max_conn
16,347.21241,max_conn
2,347.21249,max_conn
11,347.21424,max_conn
8,347.21500,max_conn
1,347.21531,max_conn
16,347.22020,max_conn
8,347.22153,max_conn
2,347.22345,max_conn
8,347.22601,max_conn
16,347.22636,max_conn
17,347.22761,max_conn
16,347.22790,max_conn
17,347.22874,max_conn
16,347.23025,max_conn
16,347.23278,max_conn
11,347.23701,max_conn
1,347.23719,max_conn
12,347.25533,max_conn
10,347.25687,max_conn
10,347.25919,max_conn
1,347.26014,max_conn
15,347.26156,max_conn
11,347.26426,max_conn
1,347.26471,max_conn
1,347.26597,max_conn
18,347.26737,max_conn
9,347.26812,max_conn
18,347.26841,max_conn
12,347.26900,max_conn
15,347.27029,max_conn
18,347.27082,max_conn
1,347.27242,max_conn
1,347.27303,max_conn
18,347.27449,max_conn
6,347.27459,max_conn
15,347.27459,max_conn
12,347.27477,max_conn
12,347.27479,max_conn
15,347.27534,max_conn
3,347.27786,max_conn
3,347.27849,max_conn
12,347.28865,max_conn
3,347.29035,max_conn
5,347.29344,max_conn
15,347.29465,max_conn
12,347.29465,max_conn
12,347.29637,max_conn
5,347.29700,max_conn
9,347.30818,max_conn
15,347.31307,max_conn
5,347.31522,max_conn
12,347.31574,max_conn
15,347.32082,max_conn
20,347.32148,max_conn
14,347.33145,max_conn
5,347.33225,max_conn
5,347.33256,max_conn
18,347.33439,max_conn
5,347.33450,max_conn
18,347.33815,max_conn
5,347.33980,max_conn
6,347.34092,max_conn
13,347.34107,max_conn
20,347.34218,max_conn
20,347.34229,max_conn
3,347.34468,max_conn
5,347.34507,max_conn
9,347.34549,max_conn
15,347.34668,max_conn
14,347.34801,max_conn
6,347.35700,max_conn
14,347.35931,max_conn
13,347.36167,max_conn
6,347.36220,max_conn
19,347.36350,max_conn
20,347.36498,max_conn
13,347.36619,max_conn
3,347.36757,max_conn
3,347.36758,max_conn
20,347.36906,max_conn
14,347.37016,max_conn
11,347.37418,max_conn
3,347.37510,max_conn
13,347.37733,max_conn
5,347.38688,max_conn
9,347.38715,max_conn
9,347.38785,max_conn
4,347.39311,max_conn
4,347.39406,max_conn
8,347.39765,max_conn
9,347.39951,max_conn
19,347.40362,max_conn
17,347.40545,max_conn
7,347.40901,max_conn
17,347.40935,max_conn
8,347.41097,max_conn
18,347.41126,max_conn
17,347.41287,max_conn
18,347.41638,max_conn
17,347.41652,max_conn
17,347.41892,max_conn
8,347.42119,max_conn
8,347.42334,max_conn
8,347.42370,max_conn
7,347.42582,max_conn
16,347.42639,max_conn
5,347.43036,max_conn
17,347.43202,max_conn
12,347.43414,max_conn
4,347.43472,max_conn
4,347.43550,max_conn
3,347.43641,max_conn
11,347.43913,max_conn
4,347.43971,max_conn
1,347.44363,max_conn
1,347.44544,max_conn
4,347.45362,max_conn
4,347.45373,max_conn
4,347.45924,max_conn
15,347.46121,max_conn
10,347.46214,max_conn
16,347.46771,max_conn
4,347.47219,max_conn
1,347.47219,max_conn
11,347.47223,max_conn
16,347.47439,max_conn
13,347.47548,max_conn
13,347.47683,max_conn
9,347.47830,max_conn
1,347.47884,max_conn
12,347.47954,max_conn
8,347.48153,max_conn
8,347.48316,max_conn
1,347.48392,max_conn
12,347.48831,max_conn
2,347.48901,max_conn
2,347.49001,max_conn
16,347.49067,max_conn
18,347.49323,max_conn
12,347.49511,max_conn
18,347.49621,max_conn
1,347.49668,max_conn
18,347.49674,max_conn
12,347.49879,max_conn
16,347.50349,max_conn
12,347.50525,max_conn
12,347.50879,max_conn
7,347.51159,max_conn
7,347.51281,max_conn
5,347.51903,max_conn
5,347.52042,max_conn
7,347.52093,max_conn
7,347.52108,max_conn
5,347.52127,max_conn
5,347.52733,max_conn
5,347.52796,max_conn
5,347.53186,max_conn
10,347.53437,max_conn
13,347.54376,max_conn
13,347.54443,max_conn
13,347.54462,max_conn
3,347.54712,max_conn
9,347.55363,max_conn
18,347.55852,max_conn
9,347.55925,max_conn
13,347.56008,max_conn
12,347.56255,max_conn
12,347.56256,max_conn
5,347.56306,max_conn
3,347.56511,max_conn
9,347.56556,max_conn
4,347.56962,max_conn
6,347.56974,max_conn
3,347.56987,max_conn
5,347.57125,max_conn
2,347.57535,max_conn
14,347.57559,max_conn
6,347.57684,max_conn
14,347.57871,max_conn
2,347.58154,max_conn
6,347.58193,max_conn
6,347.58236,max_conn
14,347.58349,max_conn
14,347.58400,max_conn
15,347.58553,max_conn
15,347.58614,max_conn
15,347.58790,max_conn
15,347.58861,max_conn
9,347.59207,max_conn
14,347.59721,max_conn
14,347.59750,max_conn
14,347.59768,max_conn
11,347.59864,max_conn
12,347.60091,max_conn
12,347.60386,max_conn
9,347.60794,max_conn
9,347.61043,max_conn
17,347.61460,max_conn
17,347.61766,max_conn
7,347.62070,max_conn
17,347.62105,max_conn
2,347.62949,max_conn
9,347.63343,max_conn
14,347.63644,max_conn
20,347.63712,max_conn
1,347.64381,max_conn
11,347.64434,max_conn
18,347.65389,max_conn
18,347.65414,max_conn
20,347.65524,max_conn
19,347.65808,max_conn
14,347.65939,max_conn
20,347.66005,max_conn
14,347.66140,max_conn
1,347.66562,max_conn
19,347.66564,max_conn
16,347.66776,max_conn
11,347.67224,max_conn
16,347.67245,max_conn
18,347.67287,max_conn
19,347.67414,max_conn
11,347.67940,max_conn
8,347.68113,max_conn
8,347.68247,max_conn
4,347.68390,max_conn
19,347.68549,max_conn
4,347.68644,max_conn
8,347.68703,max_conn
8,347.68731,max_conn
20,347.68796,max_conn
1,347.68808,max_conn
10,347.68857,max_conn
11,347.68876,max_conn
18,347.68895,max_conn
19,347.68904,max_conn
1,347.69326,max_conn
19,347.69433,max_conn
1,347.69486,max_conn
18,347.69532,max_conn
8,347.69624,max_conn
8,347.69660,max_conn
1,347.69805,max_conn
12,347.70233,max_conn
18,347.70315,max_conn
18,347.70598,max_conn
18,347.71105,max_conn
18,347.71109,max_conn
1,347.72337,max_conn
17,347.72627,max_conn
12,347.72854,max_conn
1,347.73333,max_conn
1,347.73496,max_conn
1,347.74101,max_conn
16,347.74231,max_conn
3,347.74823,max_conn
4,347.75034,max_conn
13,347.75135,max_conn
4,347.75231,max_conn
3,347.75289,max_conn
2,347.75323,max_conn
12,347.75458,max_conn
4,347.75690,max_conn
7,347.75776,max_conn
3,347.75887,max_conn
2,347.76544,max_conn
12,347.76552,max_conn
10,347.76552,max_conn
12,347.76710,max_conn
5,347.76747,max_conn
6,347.76816,max_conn
12,347.76820,max_conn
16,347.76987,max_conn
7,347.77173,max_conn
16,347.77186,max_conn
13,347.77202,max_conn
7,347.77259,max_conn
2,347.77386,max_conn
12,347.77468,max_conn
13,347.77515,max_conn
4,347.77622,max_conn
7,347.77745,max_conn
5,347.77897,max_conn
4,347.77958,max_conn
2,347.77991,max_conn
2,347.77992,max_conn
2,347.78120,max_conn
5,347.78264,max_conn
4,347.78442,max_conn
9,347.78453,max_conn
2,347.78531,max_conn
3,347.78630,max_conn
9,347.78674,max_conn
5,347.78709,max_conn
3,347.78772,max_conn
15,347.78893,max_conn
2,347.78960,max_conn
3,347.79175,max_conn
4,347.79286,max_conn
6,347.79397,max_conn
6,347.79445,max_conn
4,347.79846,max_conn
5,347.80018,max_conn
7,347.80187,max_conn
5,347.80395,max_conn
12,347.80712,max_conn
15,347.80738,max_conn
15,347.80771,max_conn
3,347.81744,max_conn
7,347.81814,max_conn
6,347.82066,max_conn
9,347.82780,max_conn
7,347.82934,max_conn
14,347.82945,max_conn
17,347.83116,max_conn
14,347.83316,max_conn
9,347.83380,max_conn
9,347.83504,max_conn
9,347.83582,max_conn
17,347.83677,max_conn
14,347.83786,max_conn
17,347.83824,max_conn
14,347.84118,max_conn
14,347.84341,max_conn
14,347.84441,max_conn
12,347.85127,max_conn
11,347.85279,max_conn
11,347.85430,max_conn
19,347.85585,max_conn
11,347.85631,max_conn
11,347.85697,max_conn
19,347.85755,max_conn
14,347.85937,max_conn
19,347.86006,max_conn
15,347.86735,max_conn
15,347.86770,max_conn
17,347.86820,max_conn
17,347.87002,max_conn
17,347.87250,max_conn
17,347.87818,max_conn
19,347.88332,max_conn
19,347.88334,max_conn
19,347.88351,max_conn
10,347.88706,max_conn
19,347.88827,max_conn
10,347.89321,max_conn
10,347.89442,max_conn
10,347.90039,max_conn
13,347.90628,max_conn
5,347.90671,max_conn
19,347.90868,max_conn
13,347.91028,max_conn
10,347.91503,max_conn
19,347.92135,max_conn
2,347.92706,max_conn
14,347.92787,max_conn
18,347.92798,max_conn
2,347.92986,max_conn
11,347.93278,max_conn
2,347.93297,max_conn
11,347.93324,max_conn
4,347.93536,max_conn
11,347.93638,max_conn
20,347.93952,max_conn
8,347.94299,max_conn
8,347.95220,max_conn
18,347.95783,max_conn
8,347.95905,max_conn
7,347.95933,max_conn
4,347.95937,max_conn
17,347.96336,max_conn
8,347.97141,max_conn
8,347.97158,max_conn
2,347.97414,max_conn
2,347.97539,max_conn
16,347.98020,max_conn
20,347.98088,max_conn
12,347.98159,max_conn
16,347.98403,max_conn
8,347.98434,max_conn
6,347.98466,max_conn
2,347.98498,max_conn
6,347.98657,max_conn
4,347.98685,max_conn
7,347.98792,max_conn
20,347.98994,max_conn
4,347.99070,max_conn
3,347.99230,max_conn
7,347.99372,max_conn
18,347.99384,max_conn
8,347.99464,max_conn
6,347.99734,max_conn
3,347.99857,max_conn
4,348.00053,max_conn
20,348.00164,max_conn
9,348.00470,max_conn
9,348.00526,max_conn
6,348.00571,max_conn
9,348.00601,max_conn
5,348.00629,max_conn
6,348.00703,max_conn
6,348.00866,max_conn
3,348.01179,max_conn
5,348.01223,max_conn
15,348.01294,max_conn
7,348.01300,max_conn
3,348.01637,max_conn
20,348.01645,max_conn
3,348.01766,max_conn
20,348.01815,max_conn
5,348.01874,max_conn
6,348.01924,max_conn
9,348.02139,max_conn
5,348.02200,max_conn
6,348.02525,max_conn
13,348.02684,max_conn
6,348.02889,max_conn
1,348.02944,max_conn
